Step:,TDError,NNLose
18368,655.65393,644.879
18369,-122.51436,15.030601
18370,212.9747,330.3112
18371,-8.541702,334.65662
18372,-394.6358,11.82245
18373,-328.6828,5.388191
18374,-329.56522,5.5665865
18375,-232.02713,14.725591
18376,-252.4523,12.037843
18377,233.8762,309.21057
18378,714.57043,626.8145
18379,-36.705982,4.45667
18380,272.51074,315.32968
18381,-36.150826,29.729805
18382,-104.27223,18.486233
18383,258.9766,324.75836
18384,-199.58008,12.207069
18385,415.5056,347.42102
18386,74.050186,311.94016
18387,-320.8858,6.7634377
18388,-309.63657,20.552025
18389,86.00107,329.1727
18390,-35.87799,309.63895
18391,-76.193375,328.25046
18392,0.78027344,333.93915
18393,-269.13684,18.815477
18394,-243.18004,16.596807
18395,-88.37268,22.402925
18396,-217.46396,5.2486596
18397,91.45062,20.947674
18398,-78.70215,7.0702024
18399,524.1191,333.9155
18400,331.70505,354.7046
18401,370.9717,356.0196
18402,196.74127,340.9854
18403,-355.44708,8.668323
18404,335.87543,637.57385
18405,-472.4185,6.891492
18406,-485.10358,8.452358
18407,-472.02368,5.915744
18408,383.7378,643.9108
18409,-248.96944,5.2203636
18410,-98.06743,15.971283
18411,305.08704,320.15878
18412,385.69763,325.15802
18413,1196.1805,959.03064
18414,-225.71121,15.318113
18415,-273.1316,5.6856937
18416,-302.31964,6.9184885
18417,112.35483,320.99246
18418,695.4488,682.1187
18419,-279.18338,20.290703
18420,-517.6466,9.378655
18421,524.3314,655.73645
18422,61.029846,346.2062
18423,469.918,608.8442
18424,-330.621,23.879631
18425,110.8866,349.89822
18426,105.377655,342.58752
18427,-596.0503,8.85286
18428,-476.912,7.499115
18429,-406.3554,38.792713
18430,52.64615,331.66403
18431,-273.46918,17.295826
18432,-161.07878,30.639668
18433,237.88655,311.53073
18434,-66.79683,15.020506
18435,693.8234,640.12384
18436,-100.773544,12.347609
18437,3.3828964,18.71104
18438,596.52954,636.5735
18439,-167.61623,14.593927
18440,88.19406,334.53326
18441,463.5033,630.46295
18442,101.87442,340.1792
18443,22.27153,338.32883
18444,-413.19736,21.233986
18445,-242.27788,28.737972
18446,-332.59802,17.125854
18447,-392.57056,31.434206
18448,-362.6091,15.192425
18449,1427.1667,1243.0519
18450,46.141098,313.41855
18451,69.43674,333.19052
18452,-97.98866,34.07426
18453,-366.42072,7.457776
18454,-169.41162,28.375416
18455,135.1469,322.63602
18456,168.88858,322.69598
18457,129.19656,323.6718
18458,-362.0212,14.941488
18459,478.37866,651.2047
18460,159.08093,307.87762
18461,-91.91319,26.739195
18462,350.6386,631.204
18463,-103.78497,304.04688
18464,91.7919,357.91284
18465,40.023743,332.84512
18466,-485.27936,7.6667447
18467,-54.435516,301.4111
18468,-200.29071,40.353363
18469,-227.23827,26.408592
18470,801.299,918.4164
18471,615.802,632.69226
18472,-317.4372,29.857971
18473,175.49513,337.35944
18474,-383.75888,23.96907
18475,-519.68835,8.909132
18476,-567.79767,21.850449
18477,-419.56903,7.9513607
18478,8.490799,302.46732
18479,112.56359,289.94623
18480,-224.46994,7.211261
18481,-232.45724,10.900307
18482,-89.01048,9.014645
18483,508.876,330.20905
18484,371.16806,329.41312
18485,66.99816,21.282007
18486,0.014381409,30.56611
18487,294.45743,301.2395
18488,60.811844,19.238209
18489,319.31537,324.15958
18490,280.4693,367.86914
18491,238.5549,327.5639
18492,-353.66382,29.58639
18493,-550.48706,7.320265
18494,528.60986,690.98083
18495,-567.0093,8.705641
18496,-431.674,6.917693
18497,32.08249,327.44595
18498,185.41734,332.87683
18499,-182.90884,24.453304
18500,414.69492,346.10892
18501,202.0095,48.434772
18502,-42.534973,25.983936
18503,787.63403,608.7941
18504,-120.91045,6.9915032
18505,672.4314,656.0435
18506,-285.26868,16.687325
18507,-304.62717,29.625301
18508,6.522339,322.95065
18509,-407.88538,18.00835
18510,137.39676,354.8388
18511,-458.45044,8.871539
18512,726.986,954.3823
18513,-208.03358,311.97305
18514,-409.69623,28.0398
18515,-71.42909,327.406
18516,-414.0254,23.0443
18517,-369.50836,14.285596
18518,733.3739,652.95276
18519,-122.92735,32.814453
18520,418.72858,355.14844
18521,1076.0016,933.3092
18522,-423.52618,8.502553
18523,-273.01807,15.83754
18524,103.470024,339.9038
18525,-413.5343,20.145481
18526,-34.88864,325.75595
18527,-415.60657,15.733305
18528,-307.246,21.13361
18529,-220.46904,24.091394
18530,-353.94067,12.082623
18531,-91.55104,22.181143
18532,-129.61789,15.2273855
18533,-129.83679,10.62886
18534,668.5411,607.499
18535,-18.624557,13.762034
18536,349.56024,335.86438
18537,19.265537,25.05729
18538,60.34883,24.986265
18539,-216.63643,6.405899
18540,-133.2258,17.986683
18541,-67.252464,25.457367
18542,-339.08932,6.283239
18543,-160.02625,8.30248
18544,28.426933,34.138092
18545,-101.2165,13.870496
18546,-169.69604,17.203558
18547,550.61456,383.91708
18548,615.299,639.97034
18549,231.48265,318.7114
18550,-222.6142,15.028875
18551,499.71924,671.4597
18552,-505.9521,6.5375695
18553,-318.77057,17.445547
18554,-353.95502,4.704089
18555,207.23038,330.4309
18556,-253.6167,5.8019724
18557,-290.56525,6.0244493
18558,8.45038,25.570478
18559,-203.68344,12.556475
18560,-141.62726,6.2786303
18561,148.19969,29.4943
18562,814.656,644.7955
18563,3.5138721,8.415481
18564,59.94462,22.64479
18565,1212.6295,968.12854
18566,349.47025,340.58978
18567,-336.8843,15.372297
18568,-381.35822,7.7198477
18569,-51.544403,320.93777
18570,-477.60626,5.959678
18571,537.40686,654.6585
18572,-481.8145,6.1327877
18573,-288.21414,19.725351
18574,-256.22345,17.43654
18575,802.5899,662.25696
18576,192.22664,324.75952
18577,427.5045,619.9355
18578,-336.52557,8.917328
18579,-454.19995,6.4934034
18580,-382.57693,10.597147
18581,-277.97168,5.3654156
18582,-142.85143,26.910599
18583,-105.14625,20.293495
18584,233.67505,320.36316
18585,381.6014,351.32645
18586,199.83301,334.15018
18587,191.01315,338.96323
18588,216.49799,327.64682
18589,-97.69981,25.14823
18590,-127.49988,27.446278
18591,-376.9329,9.091631
18592,-177.16891,21.315487
18593,-410.1349,6.923626
18594,-273.5136,21.943867
18595,580.463,634.287
18596,-186.21088,13.833719
18597,100.11168,316.69043
18598,669.9967,673.885
18599,152.35205,314.7061
18600,412.33203,328.4108
18601,290.34473,306.79016
18602,-150.27457,18.49423
18603,36.48108,335.15936
18604,32.44307,337.71466
18605,11.888123,314.49887
18606,-184.23885,332.2681
18607,-122.3134,307.7393
18608,-557.64874,16.594852
18609,299.30792,649.2853
18610,-487.95013,14.919421
18611,-373.71082,44.770737
18612,-445.3069,19.618343
18613,691.1375,946.91095
18614,49.216858,322.03885
18615,-269.4653,30.51644
18616,226.5248,320.95023
18617,282.75894,318.4454
18618,-9.152786,46.968575
18619,-310.31033,16.159979
18620,244.13895,349.18558
18621,-342.79993,5.805168
18622,-238.50627,17.47115
18623,-289.54288,30.605436
18624,-110.04885,34.34764
18625,-317.3443,5.3212285
18626,-189.29218,8.468761
18627,734.8516,693.1001
18628,151.30193,308.69278
18629,455.65643,344.51736
18630,9.892351,21.801989
18631,-162.27966,9.442846
18632,517.11017,609.7771
18633,-404.49176,10.012659
18634,-44.526855,327.22455
18635,-129.90573,42.69534
18636,-258.03934,24.154228
18637,-254.57895,17.343872
18638,263.24774,307.33804
18639,33.750015,297.23883
18640,478.39325,611.09106
18641,-135.10101,12.56827
18642,-165.89525,27.49708
18643,-285.90527,12.952605
18644,735.35156,634.82007
18645,512.9258,625.76465
18646,20.488708,314.33582
18647,-321.1444,5.5411186
18648,-308.30615,9.789365
18649,200.8584,331.3153
18650,21.317886,306.41443
18651,43.298325,310.59805
18652,-392.3616,5.8995495
18653,871.30945,966.25903
18654,-260.8401,13.531884
18655,-390.60675,20.703773
18656,-128.44019,34.99319
18657,-237.19817,18.28177
18658,935.4363,936.94257
18659,841.2247,929.2983
18660,-561.50256,7.809721
18661,-348.8131,12.979287
18662,536.84106,890.0812
18663,-403.9438,16.919262
18664,-508.32727,10.57304
18665,-424.86475,24.590796
18666,-341.5349,28.485249
18667,-317.2228,29.49741
18668,-231.79332,10.882145
18669,695.7731,652.302
18670,-64.28267,18.641838
18671,-160.14095,10.714536
18672,-254.18097,13.516579
18673,-98.8183,19.724934
18674,285.9486,310.84625
18675,-75.7099,18.146519
18676,749.0439,652.15814
18677,20.680893,16.94524
18678,-36.1789,21.457148
18679,-282.40433,5.9338646
18680,-292.72662,14.489374
18681,114.83839,331.78104
18682,-299.30984,15.291467
18683,-273.04843,9.247471
18684,894.0324,888.42206
18685,-147.10786,17.087456
18686,-181.02788,19.166977
18687,604.88055,655.1373
18688,-328.1029,17.096565
18689,532.1616,639.6328
18690,-302.59756,20.782223
18691,625.34094,641.8005
18692,543.58264,626.0778
18693,35.228516,341.87094
18694,-575.9177,6.645526
18695,-190.62602,338.52963
18696,-489.09366,20.418945
18697,201.23949,628.48315
18698,-511.01663,12.229063
18699,-130.27473,34.25591
18700,229.61401,321.324
18701,-89.02515,12.60162
18702,-150.38051,11.92758
18703,391.4898,319.57837
18704,656.69684,363.48883
18705,378.47653,332.0507
18706,656.3068,610.9479
18707,570.6007,644.42114
18708,-246.79741,18.349487
18709,-289.1764,23.14578
18710,46.978394,312.28903
18711,-456.51718,24.18842
18712,-651.734,14.924222
18713,391.1755,613.2113
18714,-469.7245,9.394295
18715,-445.0776,8.367905
18716,1092.1803,1213.1139
18717,-444.91003,6.4219084
18718,-363.50043,16.091026
18719,-299.8059,16.04866
18720,-306.6303,6.2764325
18721,218.23299,322.75827
18722,-251.31404,6.6954145
18723,696.1291,625.436
18724,567.9742,620.68787
18725,226.36781,329.7511
18726,-236.82805,6.521303
18727,0.67419434,45.189064
18728,-463.0953,9.388482
18729,-407.77362,7.6672974
18730,327.53436,371.90442
18731,-434.92358,7.399312
18732,130.67267,320.53464
18733,363.07846,599.2892
18734,-47.40927,328.91592
18735,-61.014755,335.31076
18736,483.5099,625.21747
18737,-44.551025,294.11176
18738,427.6651,615.8363
18739,-316.43655,17.778751
18740,-391.81152,11.636878
18741,-127.43086,326.4974
18742,-406.58246,7.5436087
18743,86.22536,298.0911
18744,-151.27089,29.058826
18745,-204.40341,21.61563
18746,-179.57422,16.633757
18747,17.258183,28.966322
18748,-29.333717,15.949856
18749,272.63266,50.89314
18750,403.83658,315.91885
18751,-77.5695,18.918966
18752,-56.705513,21.545486
18753,-211.19292,6.661996
18754,-228.94452,23.15807
18755,230.82274,329.70184
18756,-254.99147,10.39987
18757,45.940918,314.0983
18758,-229.52449,9.120458
18759,206.07469,327.03247
18760,-277.1966,10.34506
18761,-138.21747,20.938358
18762,328.81293,335.34903
18763,303.81805,324.0576
18764,-43.755585,33.90186
18765,246.95001,325.3058
18766,-198.47849,6.8886037
18767,-248.02081,6.150487
18768,-77.624176,19.323051
18769,-240.4734,11.094772
18770,-63.704346,16.326782
18771,-176.43974,17.498487
18772,112.053055,22.888113
18773,-134.69186,15.488165
18774,829.842,633.89026
18775,109.83753,23.273775
18776,247.84625,305.87393
18777,525.28503,366.5195
18778,84.13666,308.48257
18779,901.63086,944.7927
18780,363.98364,648.9278
18781,-626.95844,7.026757
18782,-729.1088,19.815357
18783,-538.83014,24.779991
18784,-549.8418,19.255753
18785,241.07272,623.0598
18786,116.328,309.6739
18787,-195.12048,24.466404
18788,-213.34143,16.67649
18789,198.53061,333.24728
18790,579.04926,592.07166
18791,295.82303,330.31906
18792,383.23215,348.22833
18793,-162.53247,27.93279
18794,-212.49194,19.153538
18795,-355.48807,5.195878
18796,395.96204,588.40955
18797,-317.6469,6.1639442
18798,-357.59665,23.375397
18799,-341.201,6.224005
18800,-43.01023,20.673836
18801,-28.466003,7.185687
18802,635.5184,601.00494
18803,375.86716,323.5707
18804,-188.30307,5.854907
18805,-117.18681,15.282057
18806,496.4597,353.14365
18807,699.4218,624.52515
18808,-242.62138,6.220992
18809,1015.1338,924.3733
18810,-275.9193,17.412113
18811,-385.07715,13.198645
18812,-402.17065,16.876823
18813,-118.456116,327.82147
18814,-516.3217,7.351454
18815,-249.88802,26.163734
18816,77.19389,312.59753
18817,-311.03714,6.2894926
18818,-99.224754,17.868082
18819,567.3134,618.0583
18820,-39.52084,8.77735
18821,-36.01716,11.896395
18822,796.7246,630.08923
18823,301.25677,332.35983
18824,-243.20471,8.924881
18825,-268.40744,6.66965
18826,273.83423,313.34677
18827,674.42786,666.05347
18828,266.70648,351.58475
18829,-516.1171,15.568595
18830,-539.56616,11.353628
18831,-17.322235,323.77847
18832,314.1255,586.42224
18833,-75.205414,336.92596
18834,723.0137,952.59094
18835,-51.991837,312.2273
18836,-123.481125,334.0869
18837,815.24805,929.853
18838,-79.83829,327.67145
18839,-534.66907,27.426086
18840,290.83838,602.80334
18841,-578.463,21.202358
18842,154.52968,330.3827
18843,-459.2968,21.75136
18844,-255.88837,38.637253
18845,-517.25525,9.4670925
18846,258.7791,608.88965
18847,824.2627,915.91376
18848,-392.7399,28.101822
18849,-399.15344,9.863057
18850,343.35986,313.01764
18851,57.654892,313.44598
18852,-232.98431,31.763844
18853,538.07654,652.36896
18854,121.73453,317.77383
18855,-233.49252,29.394009
18856,426.08612,579.2926
18857,-428.09393,20.061405
18858,-277.68497,29.22794
18859,-417.04086,32.215927
18860,-390.1265,17.755238
18861,92.47366,343.1429
18862,-224.47864,9.993777
18863,586.0747,647.4472
18864,-129.90295,20.08778
18865,-166.9394,13.055647
18866,-314.7408,7.638543
18867,213.81328,308.4504
18868,-145.06563,20.087189
18869,349.85095,304.27203
18870,-201.46582,5.2450695
18871,373.21704,342.80548
18872,429.83026,611.8364
18873,-215.6978,19.111061
18874,-10.107544,288.23514
18875,132.0007,326.93655
18876,95.95741,320.43225
18877,-61.772705,310.8156
18878,78.883865,341.48035
18879,121.21221,313.71555
18880,-368.54642,24.462042
18881,-373.67084,6.694646
18882,-26.933167,326.95493
18883,-280.66495,23.966007
18884,12.976969,40.400787
18885,1186.373,965.8303
18886,-16.692451,28.591269
18887,-291.66846,28.73499
18888,198.6618,316.48196
18889,-86.517975,36.89749
18890,-482.01306,7.8838654
18891,-242.81961,27.672882
18892,-385.53296,21.013023
18893,202.35464,329.60413
18894,209.4491,334.16516
18895,206.18658,346.91898
18896,-203.8411,22.244385
18897,-295.4463,6.434932
18898,40.14537,293.31805
18899,458.8083,638.1378
18900,-205.0641,8.754427
18901,334.85577,340.56433
18902,-278.49988,6.9576902
18903,-85.415924,31.26752
18904,-201.01025,15.688904
18905,803.5852,655.1072
18906,204.29112,321.76
18907,-336.79672,7.904109
18908,947.4852,942.59985
18909,61.642334,335.32123
18910,-99.58793,41.24102
18911,882.01935,915.9492
18912,335.74866,626.4314
18913,-699.68896,9.02593
18914,233.638,624.8578
18915,-577.5276,21.293253
18916,-384.12122,297.40884
18917,-621.11237,18.009548
18918,-573.973,8.242394
18919,-17.031769,316.93015
18920,139.15993,333.56577
18921,222.87828,296.25012
18922,291.9881,337.0751
18923,-235.16757,8.019397
18924,-66.04007,26.62843
18925,176.83595,317.9493
18926,566.22705,609.8066
18927,-342.56445,13.964872
18928,-135.8403,18.71664
18929,-263.23938,7.9899035
18930,126.98297,324.53116
18931,-204.74289,23.06017
18932,611.2178,659.9368
18933,-428.41272,8.482141
18934,424.87933,644.0281
18935,-334.34497,19.252022
18936,-343.1544,16.360558
18937,160.32294,323.32742
18938,446.05273,591.1561
18939,150.8348,335.06226
18940,-245.96977,32.724503
18941,70.57919,328.5485
18942,-7.9655914,300.01593
18943,169.53638,327.88116
18944,66.75876,315.9527
18945,-85.97504,315.63754
18946,-331.17487,14.454619
18947,-364.85095,16.633204
18948,-183.488,29.096764
18949,-343.2946,10.767675
18950,246.20691,340.15237
18951,-243.68555,6.7064447
18952,-148.20557,18.282251
18953,161.46085,318.07578
18954,-331.23785,7.7278686
18955,223.98312,290.53284
18956,-31.796227,14.113694
18957,-130.16367,28.171131
18958,-30.953407,17.391382
18959,16.186653,16.97425
18960,91.838196,34.579575
18961,26.069302,26.64444
18962,-157.64421,11.177109
18963,-141.36057,8.748456
18964,-96.10415,12.979886
18965,228.11742,327.19983
18966,69.9324,34.34013
18967,-152.44197,17.372746
18968,-235.30548,6.1266007
18969,956.43396,932.2219
18970,303.92105,294.7081
18971,-207.40002,23.558586
18972,138.48444,321.5438
18973,67.29689,322.79895
18974,286.64133,362.99783
18975,-339.73657,15.214474
18976,19.151459,324.68527
18977,113.205215,327.5272
18978,-311.7669,8.43137
18979,539.8151,619.8568
18980,191.1872,330.8624
18981,-342.35803,18.821297
18982,-328.5138,5.9351025
18983,-297.3588,6.2932196
18984,419.292,336.9221
18985,-104.59975,26.660275
18986,-254.5573,31.076986
18987,-352.40216,14.267288
18988,269.12552,325.7037
18989,-127.49945,26.760061
18990,623.692,611.2074
18991,201.02612,317.80423
18992,-278.7614,14.767265
18993,-338.97992,12.963386
18994,429.129,605.55634
18995,120.09606,338.9787
18996,57.872543,328.42145
18997,27.08342,325.88638
18998,620.7642,621.5938
18999,-10.156876,327.76852
19000,-177.76402,5.5018735
19001,-102.111115,7.378845
19002,127.81364,330.2246
19003,-160.2167,13.338522
19004,83.30009,328.7515
19005,-115.14758,37.1322
19006,-18.9095,315.91443
19007,-302.13226,7.049368
19008,-493.4965,16.265497
19009,-136.94652,40.167583
19010,149.70583,324.715
19011,167.36372,52.88815
19012,-120.54511,24.69983
19013,-206.31772,7.927507
19014,167.03362,294.43204
19015,-220.85504,15.906033
19016,303.59866,314.16568
19017,526.91846,620.8324
19018,-207.62166,17.973577
19019,184.58417,291.29315
19020,250.97824,316.8332
19021,114.06296,315.42838
19022,172.77869,313.2589
19023,-437.63556,9.577428
19024,-429.9154,13.536308
19025,-2.9403992,315.9316
19026,-526.37274,10.766577
19027,-327.22797,12.205202
19028,-287.53113,5.846855
19029,602.32074,626.049
19030,-127.09464,12.952267
19031,340.0353,288.55804
19032,289.14374,317.49207
19033,-100.47873,10.094837
19034,-112.369,13.740881
19035,309.426,320.24252
19036,285.24652,338.18237
19037,218.66266,312.8353
19038,-277.00824,10.498959
19039,182.55766,309.43173
19040,-298.32,6.2819824
19041,15.176788,340.58524
19042,53.04692,324.11752
19043,-170.37445,18.072245
19044,-216.2474,20.534798
19045,-237.05553,13.62184
19046,144.03256,323.87088
19047,-206.59673,6.005685
19048,-11.288868,20.36948
19049,848.9828,619.8608
19050,-74.55739,17.834003
19051,322.9779,335.25485
19052,-338.83752,17.68305
19053,39.27527,322.4167
19054,-331.6604,10.069748
19055,-328.11703,15.853321
19056,-286.2437,6.1249905
19057,-204.07735,16.440289
19058,-108.76057,19.758476
19059,237.92615,337.09622
19060,-78.95427,10.020908
19061,303.69754,302.39276
19062,-27.390606,17.562965
19063,301.26715,294.72092
19064,309.2609,315.3381
19065,707.9212,611.0894
19066,162.44379,281.6259
19067,-170.86032,17.497196
19068,-337.07767,11.32123
19069,88.84912,335.17996
19070,-193.63704,32.89142
19071,-18.93692,330.16797
19072,103.86369,329.68396
19073,-475.174,17.614372
19074,-291.5563,17.841278
19075,-234.64323,29.04829
19076,904.583,911.1594
19077,42.378754,328.1674
19078,-411.08295,6.6305866
19079,-112.01053,25.313187
19080,-206.8391,9.663335
19081,-41.993553,20.078022
19082,290.72778,306.83054
19083,13.579105,33.427505
19084,-53.523823,13.597901
